race_id,driver_id,constructor_id,position,q1,q2,q3
2013_1,perez,mclaren,15,1:44.400,1:39.900,\N
2013_1,bottas,williams,16,1:47.328,1:40.290,\N
2013_1,maldonado,williams,17,1:47.614,\N,\N
2013_1,gutierrez,sauber,18,1:47.776,\N,\N
2013_1,jules_bianchi,marussia,19,1:48.147,\N,\N
2013_1,chilton,marussia,20,1:48.909,\N,\N
2013_1,garde,caterham,21,1:49.519,\N,\N
2013_1,pic,caterham,22,1:50.626,\N,\N
2013_2,vettel,red_bull,1,1:37.899,1:37.245,1:49.674
2013_2,massa,ferrari,2,1:37.712,1:36.874,1:50.587
2013_2,alonso,ferrari,3,1:37.314,1:36.877,1:50.727
2013_2,hamilton,mercedes,4,1:37.513,1:36.517,1:51.699
2013_2,webber,red_bull,5,1:37.619,1:36.449,1:52.244
2013_2,rosberg,mercedes,6,1:37.239,1:36.190,1:52.519
2013_2,raikkonen,lotus_f1,7,1:36.959,1:36.640,1:52.970
2013_2,button,mclaren,8,1:37.487,1:37.117,1:53.175
2013_2,sutil,force_india,9,1:36.809,1:36.834,1:53.439
2013_2,perez,mclaren,10,1:37.702,1:37.342,1:54.136
2013_2,grosjean,lotus_f1,11,1:37.363,1:37.636,\N
2013_2,hulkenberg,sauber,12,1:37.931,1:38.125,\N
2013_2,ricciardo,toro_rosso,13,1:37.722,1:38.822,\N
2013_2,gutierrez,sauber,14,1:37.707,1:39.221,\N
2013_2,resta,force_india,15,1:37.493,1:44.509,\N
2013_2,maldonado,williams,16,1:37.867,\N,\N
2013_2,vergne,toro_rosso,17,1:38.157,\N,\N
2013_2,bottas,williams,18,1:38.207,\N,\N
2013_2,jules_bianchi,marussia,19,1:38.434,\N,\N
2013_2,pic,caterham,20,1:39.314,\N,\N
2013_2,chilton,marussia,21,1:39.672,\N,\N
2013_2,garde,caterham,22,1:39.932,\N,\N
2013_3,hamilton,mercedes,1,1:35.793,1:35.078,1:34.484
2013_3,raikkonen,lotus_f1,2,1:37.046,1:35.659,1:34.761
2013_3,alonso,ferrari,3,1:36.253,1:35.148,1:34.788
2013_3,rosberg,mercedes,4,1:35.959,1:35.537,1:34.861
2013_3,massa,ferrari,5,1:35.972,1:35.403,1:34.933
2013_3,grosjean,lotus_f1,6,1:36.929,1:36.065,1:35.364
2013_3,ricciardo,toro_rosso,7,1:36.993,1:36.258,1:35.998
2013_3,button,mclaren,8,1:36.667,1:35.784,2:05.673
2013_3,vettel,red_bull,9,1:36.537,1:35.343,\N
2013_3,hulkenberg,sauber,10,1:36.985,1:36.261,\N
2013_3,resta,force_india,11,1:37.478,1:36.287,\N
2013_3,perez,mclaren,12,1:36.952,1:36.314,\N
2013_3,sutil,force_india,13,1:37.349,1:36.405,\N
2013_3,webber,red_bull,14,1:36.148,1:36.679,\N
2013_3,maldonado,williams,15,1:37.281,1:37.139,\N
2013_3,vergne,toro_rosso,16,1:37.508,1:37.199,\N
2013_3,bottas,williams,17,1:37.769,\N,\N
2013_3,gutierrez,sauber,18,1:37.990,\N,\N
2013_3,jules_bianchi,marussia,19,1:38.780,\N,\N
2013_3,chilton,marussia,20,1:39.537,\N,\N
2013_3,pic,caterham,21,1:39.614,\N,\N
2013_3,garde,caterham,22,1:39.660,\N,\N
2013_4,rosberg,mercedes,1,1:33.364,1:32.867,1:32.330
2013_4,vettel,red_bull,2,1:33.327,1:32.746,1:32.584
2013_4,alonso,ferrari,3,1:32.878,1:33.316,1:32.667
2013_4,hamilton,mercedes,4,1:33.498,1:33.346,1:32.762
2013_4,webber,red_bull,5,1:33.966,1:33.098,1:33.078
2013_4,massa,ferrari,6,1:33.780,1:33.358,1:33.207
2013_4,resta,force_india,7,1:33.762,1:33.335,1:33.235
2013_4,sutil,force_india,8,1:34.048,1:33.378,1:33.246
2013_4,raikkonen,lotus_f1,9,1:33.827,1:33.146,1:33.327
2013_4,button,mclaren,10,1:34.071,1:33.702,\N
2013_4,grosjean,lotus_f1,11,1:33.498,1:33.762,\N
2013_4,perez,mclaren,12,1:34.310,1:33.914,\N
2013_4,ricciardo,toro_rosso,13,1:34.120,1:33.974,\N
2013_4,hulkenberg,sauber,14,1:34.409,1:33.976,\N
2013_4,bottas,williams,15,1:34.425,1:34.105,\N
2013_4,vergne,toro_rosso,16,1:34.314,1:34.284,\N
2013_4,maldonado,williams,17,1:34.425,\N,\N
2013_4,gutierrez,sauber,18,1:34.730,\N,\N
2013_4,pic,caterham,19,1:35.283,\N,\N
2013_4,jules_bianchi,marussia,20,1:36.178,\N,\N
2013_4,garde,caterham,21,1:36.304,\N,\N
2013_4,chilton,marussia,22,1:36.476,\N,\N
2013_5,rosberg,mercedes,1,1:21.913,1:21.776,1:20.718
2013_5,hamilton,mercedes,2,1:21.728,1:21.001,1:20.972
2013_5,vettel,red_bull,3,1:22.158,1:21.602,1:21.054
2013_5,raikkonen,lotus_f1,4,1:22.210,1:21.676,1:21.177
2013_5,alonso,ferrari,5,1:22.264,1:21.646,1:21.218
2013_5,massa,ferrari,6,1:22.492,1:21.978,1:21.219
2013_5,grosjean,lotus_f1,7,1:22.613,1:21.998,1:21.308
2013_5,webber,red_bull,8,1:22.342,1:21.718,1:21.570
2013_5,perez,mclaren,9,1:23.116,1:21.790,1:22.069
2013_5,resta,force_india,10,1:22.663,1:22.019,1:22.233
2013_5,ricciardo,toro_rosso,11,1:22.905,1:22.127,\N
2013_5,vergne,toro_rosso,12,1:22.775,1:22.166,\N
2013_5,sutil,force_india,13,1:22.952,1:22.346,\N
2013_5,button,mclaren,14,1:23.166,1:22.355,\N
2013_5,hulkenberg,sauber,15,1:23.058,1:22.389,\N
2013_5,gutierrez,sauber,16,1:23.218,1:22.793,\N
2013_5,bottas,williams,17,1:23.260,\N,\N
2013_5,maldonado,williams,18,1:23.318,\N,\N
2013_5,garde,caterham,19,1:24.661,\N,\N
2013_5,jules_bianchi,marussia,20,1:24.713,\N,\N
2013_5,chilton,marussia,21,1:24.996,\N,\N
2013_5,pic,caterham,22,1:25.070,\N,\N
2013_6,rosberg,mercedes,1,1:24.620,1:16.135,1:13.876
2013_6,hamilton,mercedes,2,1:23.779,1:16.265,1:13.967
2013_6,vettel,red_bull,3,1:24.243,1:15.988,1:13.980
2013_6,webber,red_bull,4,1:25.352,1:17.322,1:14.181
2013_6,raikkonen,lotus_f1,5,1:25.835,1:16.040,1:14.822
2013_6,alonso,ferrari,6,1:23.712,1:16.510,1:14.824
2013_6,perez,mclaren,7,1:24.682,1:17.748,1:15.138
2013_6,sutil,force_india,8,1:25.108,1:17.261,1:15.383
2013_6,button,mclaren,9,1:23.744,1:17.420,1:15.647
2013_6,vergne,toro_rosso,10,1:23.699,1:17.623,1:15.703
2013_6,hulkenberg,sauber,11,1:25.547,1:18.331,\N
2013_6,ricciardo,toro_rosso,12,1:24.852,1:18.344,\N
2013_6,grosjean,lotus_f1,13,1:23.738,1:18.603,\N
2013_6,bottas,williams,14,1:24.681,1:19.077,\N
2013_6,garde,caterham,15,1:26.095,1:19.408,\N
2013_6,maldonado,williams,16,1:23.452,1:21.688,\N
2013_6,resta,force_india,17,1:26.322,\N,\N
2013_6,pic,caterham,18,1:26.633,\N,\N
2013_6,gutierrez,sauber,19,1:26.917,\N,\N
2013_6,chilton,marussia,20,1:27.303,\N,\N
2013_6,jules_bianchi,marussia,21,\N,\N,\N
2013_6,massa,ferrari,22,\N,\N,\N
2013_7,vettel,red_bull,1,1:22.318,1:28.166,1:25.425
2013_7,hamilton,mercedes,2,1:23.801,1:27.649,1:25.512
2013_7,bottas,williams,3,1:23.446,1:28.419,1:25.897
2013_7,rosberg,mercedes,4,1:23.840,1:28.420,1:26.008
2013_7,webber,red_bull,5,1:23.247,1:28.145,1:26.208
2013_7,alonso,ferrari,6,1:23.224,1:28.788,1:26.504
2013_7,vergne,toro_rosso,7,1:24.159,1:28.527,1:26.543
2013_7,sutil,force_india,8,1:24.551,1:28.799,1:27.348
2013_7,raikkonen,lotus_f1,9,1:24.451,1:28.667,1:27.432
2013_7,ricciardo,toro_rosso,10,1:24.770,1:29.359,1:27.946
2013_7,hulkenberg,sauber,11,1:23.899,1:29.435,\N
2013_7,perez,mclaren,12,1:24.176,1:29.761,\N
2013_7,maldonado,williams,13,1:24.776,1:29.917,\N
2013_7,button,mclaren,14,1:24.021,1:30.068,\N
2013_7,gutierrez,sauber,15,1:24.408,1:30.315,\N
2013_7,massa,ferrari,16,1:23.735,1:30.354,\N
2013_7,resta,force_india,17,1:24.908,\N,\N
2013_7,pic,caterham,18,1:25.626,\N,\N
2013_7,grosjean,lotus_f1,19,1:25.716,\N,\N
2013_7,jules_bianchi,marussia,20,1:26.508,\N,\N
2013_7,chilton,marussia,21,1:27.062,\N,\N
2013_7,garde,caterham,22,1:27.110,\N,\N
2013_8,hamilton,mercedes,1,1:30.995,1:31.224,1:29.607
2013_8,rosberg,mercedes,2,1:31.355,1:31.028,1:30.059
2013_8,vettel,red_bull,3,1:31.559,1:30.990,1:30.211
2013_8,webber,red_bull,4,1:31.605,1:31.002,1:30.220
2013_8,resta,force_india,5,1:32.062,1:31.291,1:30.736
2013_8,ricciardo,toro_rosso,6,1:32.097,1:31.182,1:30.757
2013_8,sutil,force_india,7,1:32.002,1:31.097,1:30.908
2013_8,grosjean,lotus_f1,8,1:31.466,1:31.530,1:30.955
2013_8,raikkonen,lotus_f1,9,1:31.400,1:31.592,1:30.962
2013_8,alonso,ferrari,10,1:32.266,1:31.387,1:30.979
2013_8,button,mclaren,11,1:31.979,1:31.649,\N
2013_8,massa,ferrari,12,1:32.241,1:31.779,\N
2013_8,vergne,toro_rosso,13,1:32.105,1:31.785,\N
2013_8,perez,mclaren,14,1:31.953,1:32.082,\N
2013_8,hulkenberg,sauber,15,1:32.168,1:32.211,\N
2013_8,maldonado,williams,16,1:32.512,1:32.359,\N
2013_8,bottas,williams,17,1:32.664,\N,\N
2013_8,gutierrez,sauber,18,1:32.666,\N,\N
2013_8,pic,caterham,19,1:33.866,\N,\N
2013_8,jules_bianchi,marussia,20,1:34.108,\N,\N
2013_8,garde,caterham,21,1:35.481,\N,\N
2013_8,chilton,marussia,22,1:35.858,\N,\N
2013_9,hamilton,mercedes,1,1:31.131,1:30.152,1:29.398
2013_9,vettel,red_bull,2,1:31.269,1:29.992,1:29.501
2013_9,webber,red_bull,3,1:31.428,1:30.217,1:29.608
2013_9,raikkonen,lotus_f1,4,1:30.676,1:29.852,1:29.892
2013_9,grosjean,lotus_f1,5,1:31.242,1:30.005,1:29.959
2013_9,ricciardo,toro_rosso,6,1:31.081,1:30.223,1:30.528
2013_9,massa,ferrari,7,1:30.547,1:29.825,1:31.126
2013_9,alonso,ferrari,8,1:30.709,1:29.962,1:31.209
2013_9,button,mclaren,9,1:31.181,1:30.269,\N
2013_9,hulkenberg,sauber,10,1:31.132,1:30.231,\N
2013_9,rosberg,mercedes,11,1:31.322,1:30.326,\N
2013_9,resta,force_india,12,1:31.322,1:30.697,\N
2013_9,perez,mclaren,13,1:31.498,1:30.933,\N
2013_9,gutierrez,sauber,14,1:31.681,1:31.010,\N
2013_9,sutil,force_india,15,1:31.320,1:31.010,\N
2013_9,vergne,toro_rosso,16,1:31.629,1:31.104,\N
2013_9,bottas,williams,17,1:31.693,\N,\N
2013_9,maldonado,williams,18,1:31.707,\N,\N
2013_9,pic,caterham,19,1:32.937,\N,\N
2013_9,jules_bianchi,marussia,20,1:33.063,\N,\N
2013_9,garde,caterham,21,1:33.734,\N,\N
2013_9,chilton,marussia,22,1:34.098,\N,\N
2013_10,hamilton,mercedes,1,1:20.363,1:19.862,1:19.388
2013_10,vettel,red_bull,2,1:20.646,1:19.992,1:19.426
2013_10,grosjean,lotus_f1,3,1:20.447,1:20.101,1:19.595
2013_10,rosberg,mercedes,4,1:20.350,1:19.778,1:19.720
2013_10,alonso,ferrari,5,1:20.652,1:20.183,1:19.791
2013_10,raikkonen,lotus_f1,6,1:20.867,1:20.243,1:19.851
2013_10,massa,ferrari,7,1:21.004,1:20.460,1:19.929
2013_10,ricciardo,toro_rosso,8,1:21.181,1:20.527,1:20.641
2013_10,perez,mclaren,9,1:21.612,1:20.545,1:22.398
2013_10,webber,red_bull,10,1:21.264,1:20.503,\N
2013_10,sutil,force_india,11,1:21.471,1:20.569,\N
2013_10,hulkenberg,sauber,12,1:21.028,1:20.580,\N
2013_10,button,mclaren,13,1:21.131,1:20.777,\N
2013_10,vergne,toro_rosso,14,1:21.345,1:21.029,\N
2013_10,maldonado,williams,15,1:20.816,1:21.133,\N
2013_10,bottas,williams,16,1:21.135,1:21.219,\N
2013_10,gutierrez,sauber,17,1:21.724,\N,\N
2013_10,resta,force_india,18,1:22.043,\N,\N
2013_10,pic,caterham,19,1:23.007,\N,\N
2013_10,garde,caterham,20,1:23.333,\N,\N
2013_10,jules_bianchi,marussia,21,1:23.787,\N,\N
2013_10,chilton,marussia,22,1:23.997,\N,\N
2013_11,hamilton,mercedes,1,2:00.368,1:49.067,2:01.012
2013_11,vettel,red_bull,2,2:01.863,1:48.646,2:01.200
2013_11,webber,red_bull,3,2:01.597,1:48.641,2:01.325
2013_11,rosberg,mercedes,4,2:01.099,1:48.552,2:02.251
2013_11,resta,force_india,5,2:02.338,1:48.925,2:02.332
2013_11,button,mclaren,6,2:01.301,1:48.641,2:03.075
2013_11,grosjean,lotus_f1,7,2:02.476,1:48.649,2:03.081
2013_11,raikkonen,lotus_f1,8,2:01.151,1:48.296,2:03.390
2013_11,alonso,ferrari,9,2:00.190,1:48.309,2:03.482
2013_11,massa,ferrari,10,2:01.462,1:49.020,2:04.059
2013_11,hulkenberg,sauber,11,2:01.712,1:49.088,\N
2013_11,sutil,force_india,12,2:02.749,1:49.103,\N
2013_11,perez,mclaren,13,2:02.425,1:49.304,\N
2013_11,garde,caterham,14,2:00.564,1:52.036,\N
2013_11,jules_bianchi,marussia,15,2:02.110,1:52.563,\N
2013_11,chilton,marussia,16,2:02.948,1:52.762,\N
2013_11,maldonado,williams,17,2:03.072,\N,\N
2013_11,vergne,toro_rosso,18,2:03.300,\N,\N
2013_11,ricciardo,toro_rosso,19,2:03.317,\N,\N
2013_11,bottas,williams,20,2:03.432,\N,\N
2013_11,gutierrez,sauber,21,2:04.324,\N,\N
2013_11,pic,caterham,22,2:07.384,\N,\N
2013_12,vettel,red_bull,1,1:24.319,1:23.977,1:23.755
2013_12,webber,red_bull,2,1:24.923,1:24.263,1:23.968
2013_12,hulkenberg,sauber,3,1:24.776,1:24.305,1:24.065
2013_12,massa,ferrari,4,1:24.950,1:24.479,1:24.132
2013_12,alonso,ferrari,5,1:24.661,1:24.227,1:24.142
2013_12,rosberg,mercedes,6,1:24.527,1:24.393,1:24.192
2013_12,ricciardo,toro_rosso,7,1:24.655,1:24.290,1:24.209
2013_12,perez,mclaren,8,1:24.635,1:24.592,1:24.502
2013_12,button,mclaren,9,1:24.739,1:24.563,1:24.515
2013_12,vergne,toro_rosso,10,1:24.630,1:24.575,1:28.050
2013_12,raikkonen,lotus_f1,11,1:24.819,1:24.610,\N
2013_12,hamilton,mercedes,12,1:24.589,1:24.803,\N
2013_12,grosjean,lotus_f1,13,1:24.737,1:24.848,\N
2013_12,sutil,force_india,14,1:25.030,1:24.932,\N
2013_12,maldonado,williams,15,1:24.905,1:25.011,\N
2013_12,resta,force_india,16,1:25.009,1:25.077,\N
2013_12,gutierrez,sauber,17,1:25.226,\N,\N
2013_12,bottas,williams,18,1:25.291,\N,\N
2013_12,garde,caterham,19,1:26.406,\N,\N
2013_12,pic,caterham,20,1:26.563,\N,\N
2013_12,jules_bianchi,marussia,21,1:27.085,\N,\N
2013_12,chilton,marussia,22,1:27.480,\N,\N
2013_13,vettel,red_bull,1,1:45.376,1:42.905,1:42.841
2013_13,rosberg,mercedes,2,1:45.208,1:43.892,1:42.932
2013_13,grosjean,lotus_f1,3,1:45.851,1:43.957,1:43.058
2013_13,webber,red_bull,4,1:45.271,1:43.272,1:43.152
2013_13,hamilton,mercedes,5,1:44.196,1:43.920,1:43.254
2013_13,massa,ferrari,6,1:45.658,1:44.376,1:43.890
2013_13,alonso,ferrari,7,1:45.115,1:44.153,1:43.938
2013_13,button,mclaren,8,1:45.009,1:44.497,1:44.282
2013_13,ricciardo,toro_rosso,9,1:45.379,1:44.407,1:44.439
2013_13,gutierrez,sauber,10,1:45.483,1:44.245,\N
2013_13,hulkenberg,sauber,11,1:45.381,1:44.555,\N
2013_13,vergne,toro_rosso,12,1:45.657,1:44.588,\N
2013_13,raikkonen,lotus_f1,13,1:45.522,1:44.658,\N
2013_13,perez,mclaren,14,1:45.164,1:44.752,\N
2013_13,sutil,force_india,15,1:45.960,1:45.185,\N
2013_13,bottas,williams,16,1:45.982,1:45.388,\N
2013_13,resta,force_india,17,1:46.121,\N,\N
2013_13,maldonado,williams,18,1:46.619,\N,\N
2013_13,pic,caterham,19,1:48.111,\N,\N
2013_13,garde,caterham,20,1:48.320,\N,\N
2013_13,jules_bianchi,marussia,21,1:48.830,\N,\N
2013_13,chilton,marussia,22,1:48.930,\N,\N
2013_14,vettel,red_bull,1,1:38.683,1:37.569,1:37.202
2013_14,hamilton,mercedes,2,1:38.574,1:37.824,1:37.420
2013_14,webber,red_bull,3,1:39.138,1:37.840,1:37.464
2013_14,grosjean,lotus_f1,4,1:39.065,1:38.076,1:37.531
2013_14,rosberg,mercedes,5,1:38.418,1:38.031,1:37.679
2013_14,alonso,ferrari,6,1:38.520,1:37.978,1:38.038
2013_14,massa,ferrari,7,1:38.884,1:38.295,1:38.223
2013_14,hulkenberg,sauber,8,1:38.427,1:37.913,1:38.237
2013_14,gutierrez,sauber,9,1:38.725,1:38.327,1:38.405
2013_14,raikkonen,lotus_f1,10,1:38.341,1:38.181,1:38.822
2013_14,perez,mclaren,11,1:39.049,1:38.362,\N
2013_14,button,mclaren,12,1:38.882,1:38.365,\N
2013_14,ricciardo,toro_rosso,13,1:38.525,1:38.417,\N
2013_14,sutil,force_india,14,1:38.988,1:38.431,\N
2013_14,resta,force_india,15,1:39.185,1:38.718,\N
2013_14,vergne,toro_rosso,16,1:39.075,1:38.781,\N
2013_14,bottas,williams,17,1:39.470,\N,\N
2013_14,maldonado,williams,18,1:39.987,\N,\N
2013_14,pic,caterham,19,1:40.864,\N,\N
2013_14,garde,caterham,20,1:40.871,\N,\N
2013_14,jules_bianchi,marussia,21,1:41.169,\N,\N
2013_14,chilton,marussia,22,1:41.322,\N,\N
2013_15,webber,red_bull,1,1:32.271,1:31.513,1:30.915
2013_15,vettel,red_bull,2,1:32.397,1:31.290,1:31.089
2013_15,hamilton,mercedes,3,1:32.340,1:31.636,1:31.253
2013_15,grosjean,lotus_f1,4,1:31.824,1:31.565,1:31.365
2013_15,massa,ferrari,5,1:31.994,1:31.668,1:31.378
2013_15,rosberg,mercedes,6,1:32.244,1:31.764,1:31.397
2013_15,hulkenberg,sauber,7,1:32.465,1:31.848,1:31.644
2013_15,alonso,ferrari,8,1:32.371,1:31.828,1:31.665
2013_15,raikkonen,lotus_f1,9,1:32.377,1:31.662,1:31.684
2013_15,button,mclaren,10,1:32.606,1:31.838,1:31.827
2013_15,perez,mclaren,11,1:32.718,1:31.989,\N
2013_15,resta,force_india,12,1:32.286,1:31.992,\N
2013_15,bottas,williams,13,1:32.613,1:32.013,\N
2013_15,gutierrez,sauber,14,1:32.673,1:32.063,\N
2013_15,maldonado,williams,15,1:32.875,1:32.093,\N
2013_15,ricciardo,toro_rosso,16,1:32.804,1:32.485,\N
2013_15,sutil,force_india,17,1:32.890,\N,\N
2013_15,vergne,toro_rosso,18,1:33.357,\N,\N
2013_15,chilton,marussia,19,1:34.320,\N,\N
2013_15,pic,caterham,20,1:34.556,\N,\N
2013_15,garde,caterham,21,1:34.879,\N,\N
2013_15,jules_bianchi,marussia,22,1:34.958,\N,\N
2013_16,vettel,red_bull,1,1:25.943,1:24.568,1:24.119
2013_16,rosberg,mercedes,2,1:25.833,1:25.304,1:24.871
2013_16,hamilton,mercedes,3,1:25.802,1:25.259,1:24.941
2013_16,webber,red_bull,4,1:25.665,1:25.097,1:25.047
2013_16,massa,ferrari,5,1:25.793,1:25.389,1:25.201
2013_16,raikkonen,lotus_f1,6,1:25.819,1:25.191,1:25.248
2013_16,hulkenberg,sauber,7,1:25.883,1:25.339,1:25.334
2013_16,alonso,ferrari,8,1:25.934,1:24.885,1:25.826
2013_16,perez,mclaren,9,1:26.107,1:25.365,1:26.153
2013_16,button,mclaren,10,1:25.574,1:25.458,1:26.487
2013_16,ricciardo,toro_rosso,11,1:25.673,1:25.519,\N
2013_16,resta,force_india,12,1:25.908,1:25.711,\N
2013_16,sutil,force_india,13,1:26.164,1:25.740,\N
2013_16,vergne,toro_rosso,14,1:26.155,1:25.798,\N
2013_16,bottas,williams,15,1:26.178,1:26.134,\N
2013_16,gutierrez,sauber,16,1:26.057,1:26.366,\N
2013_16,grosjean,lotus_f1,17,1:26.577,\N,\N
2013_16,maldonado,williams,18,1:26.842,\N,\N
2013_16,jules_bianchi,marussia,19,1:26.970,\N,\N
2013_16,garde,caterham,20,1:27.105,\N,\N
2013_16,pic,caterham,21,1:27.487,\N,\N
2013_16,chilton,marussia,22,1:28.138,\N,\N
2013_17,webber,red_bull,1,1:41.568,1:40.575,1:39.957
2013_17,vettel,red_bull,2,1:41.683,1:40.781,1:40.075
2013_17,rosberg,mercedes,3,1:41.420,1:40.473,1:40.419
2013_17,hamilton,mercedes,4,1:40.693,1:40.477,1:40.501
2013_17,raikkonen,lotus_f1,5,1:41.276,1:40.971,1:40.542
2013_17,hulkenberg,sauber,6,1:41.631,1:40.931,1:40.576
2013_17,grosjean,lotus_f1,7,1:41.447,1:40.948,1:40.997
2013_17,massa,ferrari,8,1:41.254,1:40.989,1:41.015
2013_17,perez,mclaren,9,1:41.687,1:40.812,1:41.068
2013_17,ricciardo,toro_rosso,10,1:41.884,1:40.852,1:41.111
2013_17,alonso,ferrari,11,1:41.397,1:41.093,\N
2013_17,resta,force_india,12,1:41.676,1:41.133,\N
2013_17,button,mclaren,13,1:41.817,1:41.200,\N
2013_17,vergne,toro_rosso,14,1:41.692,1:41.279,\N
2013_17,maldonado,williams,15,1:41.365,1:41.395,\N
2013_17,bottas,williams,16,1:41.862,1:41.447,\N
2013_17,gutierrez,sauber,17,1:41.999,\N,\N
2013_17,sutil,force_india,18,1:42.051,\N,\N
2013_17,garde,caterham,19,1:43.252,\N,\N
2013_17,jules_bianchi,marussia,20,1:43.398,\N,\N
2013_17,pic,caterham,21,1:43.528,\N,\N
2013_17,chilton,marussia,22,1:44.198,\N,\N
2013_18,vettel,red_bull,1,1:38.516,1:37.065,1:36.338
2013_18,webber,red_bull,2,1:38.161,1:37.312,1:36.441
2013_18,grosjean,lotus_f1,3,1:38.676,1:37.523,1:37.155
2013_18,hulkenberg,sauber,4,1:38.339,1:37.828,1:37.296
2013_18,hamilton,mercedes,5,1:37.959,1:37.854,1:37.345
2013_18,alonso,ferrari,6,1:38.929,1:37.368,1:37.376
2013_18,perez,mclaren,7,1:38.367,1:38.040,1:37.452
2013_18,kovalainen,lotus_f1,8,1:38.375,1:38.078,1:37.715
2013_18,bottas,williams,9,1:37.821,1:37.439,1:37.836
2013_18,gutierrez,sauber,10,1:38.082,1:38.031,1:38.034
2013_18,ricciardo,toro_rosso,11,1:38.882,1:38.131,\N
2013_18,resta,force_india,12,1:38.894,1:38.139,\N
2013_18,button,mclaren,13,1:38.588,1:38.217,\N
2013_18,rosberg,mercedes,14,1:38.743,1:38.364,\N
2013_18,massa,ferrari,15,1:39.094,1:38.592,\N
2013_18,vergne,toro_rosso,16,1:38.880,1:38.696,\N
2013_18,sutil,force_india,17,1:39.250,\N,\N
2013_18,maldonado,williams,18,1:39.351,\N,\N
2013_18,garde,caterham,19,1:40.491,\N,\N
2013_18,jules_bianchi,marussia,20,1:40.528,\N,\N
2013_18,pic,caterham,21,1:40.596,\N,\N
2013_18,chilton,marussia,22,1:41.401,\N,\N
2013_19,vettel,red_bull,1,1:25.381,1:26.420,1:26.479
2013_19,rosberg,mercedes,2,1:25.556,1:26.626,1:27.102
2013_19,alonso,ferrari,3,1:26.656,1:26.590,1:27.539
2013_19,webber,red_bull,4,1:26.689,1:26.963,1:27.572
2013_19,hamilton,mercedes,5,1:25.342,1:26.698,1:27.677
2013_19,grosjean,lotus_f1,6,1:26.453,1:26.161,1:27.737
2013_19,ricciardo,toro_rosso,7,1:27.209,1:27.078,1:28.052
2013_19,vergne,toro_rosso,8,1:27.124,1:27.363,1:28.081
2013_19,massa,ferrari,9,1:26.817,1:27.049,1:28.109
2013_19,hulkenberg,sauber,10,1:26.071,1:27.441,1:29.582
2013_19,kovalainen,lotus_f1,11,1:26.266,1:27.456,\N
2013_19,resta,force_india,12,1:26.275,1:27.798,\N
2013_19,bottas,williams,13,1:26.790,1:27.954,\N
2013_19,perez,mclaren,14,1:26.741,1:28.269,\N
2013_19,button,mclaren,15,1:26.398,1:28.308,\N
2013_19,sutil,force_india,16,1:26.874,1:28.586,\N
2013_19,maldonado,williams,17,1:27.367,\N,\N
2013_19,gutierrez,sauber,18,1:27.455,\N,\N
2013_19,pic,caterham,19,1:27.843,\N,\N
2013_19,garde,caterham,20,1:28.320,\N,\N
2013_19,jules_bianchi,marussia,21,1:28.366,\N,\N
2013_19,chilton,marussia,22,1:28.950,\N,\N
2014_1,hamilton,mercedes,1,1:31.699,1:42.890,1:44.231
2014_1,ricciardo,red_bull,2,1:30.775,1:42.295,1:44.548
2014_1,rosberg,mercedes,3,1:32.564,1:42.264,1:44.595
2014_1,kevin_magnussen,mclaren,4,1:30.949,1:43.247,1:45.745
2014_1,alonso,ferrari,5,1:31.388,1:42.805,1:45.819
2014_1,vergne,toro_rosso,6,1:33.488,1:43.849,1:45.864
2014_1,hulkenberg,force_india,7,1:33.893,1:43.658,1:46.030
2014_1,kvyat,toro_rosso,8,1:33.777,1:44.331,1:47.368
2014_1,massa,williams,9,1:31.228,1:44.242,1:48.079
2014_1,bottas,williams,10,1:31.601,1:43.852,1:48.147
2014_1,button,mclaren,11,1:31.396,1:44.437,\N
2014_1,raikkonen,ferrari,12,1:32.439,1:44.494,\N
2014_1,vettel,red_bull,13,1:31.931,1:44.688,\N
2014_1,sutil,sauber,14,1:33.673,1:45.655,\N
2014_1,kobayashi,caterham,15,1:34.274,1:45.867,\N
2014_1,perez,force_india,16,1:34.141,1:47.293,\N
2014_1,chilton,marussia,17,1:34.293,\N,\N
2014_1,jules_bianchi,marussia,18,1:34.794,\N,\N
2014_1,gutierrez,sauber,19,1:35.117,\N,\N
2014_1,ericsson,caterham,20,1:35.157,\N,\N
2014_1,grosjean,lotus_f1,21,1:36.993,\N,\N
2014_1,maldonado,lotus_f1,22,\N,\N,\N
2014_2,hamilton,mercedes,1,1:57.202,1:59.041,1:59.431
2014_2,vettel,red_bull,2,1:57.654,1:59.399,1:59.486
2014_2,rosberg,mercedes,3,1:57.183,1:59.445,2:00.050
2014_2,alonso,ferrari,4,1:58.889,2:01.356,2:00.175
2014_2,ricciardo,red_bull,5,1:58.913,2:00.147,2:00.541
2014_2,raikkonen,ferrari,6,1:59.257,2:01.532,2:01.218
2014_2,hulkenberg,force_india,7,1:58.883,2:00.839,2:01.712
2014_2,kevin_magnussen,mclaren,8,2:00.356,2:02.094,2:02.213
2014_2,vergne,toro_rosso,9,2:01.689,2:02.096,2:03.078
2014_2,button,mclaren,10,2:00.889,2:01.810,2:04.053
2014_2,kvyat,toro_rosso,11,2:01.175,2:02.351,\N
2014_2,gutierrez,sauber,12,2:01.134,2:02.369,\N
2014_2,massa,williams,13,2:00.047,2:02.460,\N
2014_2,perez,force_india,14,2:00.076,2:02.511,\N
